0 6.43433e-05
0.0294781 7.81532e-05
0.0589562 9.92647e-05
0.0884344 0.000122226
0.117912 0.000146049
0.147391 0.000159925
0.176869 0.000165452
0.206347 0.000168617
0.235825 0.000168412
0.265303 0.000163581
0.294781 0.00015419
0.324259 0.000139544
0.353737 0.000119993
0.383216 0.000102198
0.412694 8.84328e-05
0.442172 6.77136e-05
0.47165 4.18576e-05
0.501128 3.41221e-05
0.530606 4.49835e-05
0.560084 4.48696e-05
0.589562 3.86639e-05
0.619041 2.83121e-05
0.648519 1.23957e-05
0.677997 6.05345e-07
0.707475 -1.39074e-06
0.736953 -3.35728e-07
0.766431 5.29686e-07
0.795909 1.61686e-06
0.825387 6.05608e-06
0.854865 1.04744e-05
0.884344 1.36829e-05
0.913822 2.07897e-05
