data_0,data_1,data_2,Points_0,Points_1,Points_2
-0.00292969,0.111572,0.000732422,0.0274894,0,0.02565
-0.00292969,0.111572,0.000732422,0.02754,0,0.02565
-0.00292969,0.111572,0.000732422,0.0275906,0,0.02565
-0.00292969,0.111572,0.000732422,0.0276412,0,0.02565
-0.00292969,0.111572,0.000732422,0.0276919,0,0.02565
-0.00292969,0.111572,0.000732422,0.0277425,0,0.02565
-0.00292969,0.111572,0.000732422,0.0277931,0,0.02565
-0.00292969,0.111572,0.000732422,0.0278438,0,0.02565
-0.00292969,0.111572,0.000732422,0.0278944,0,0.02565
-0.00292969,0.111572,0.000732422,0.027945,0,0.02565
-0.00292969,0.111572,0.000732422,0.0279956,0,0.02565
-0.00292969,0.111572,0.000732422,0.0280463,0,0.02565
-0.00292969,0.111572,0.000732422,0.0280969,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0281475,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0281981,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0282487,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0282994,0,0.02565
-0.00292969,0.0683594,0.00708008,0.02835,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0284006,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0284513,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0285019,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0285525,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0286031,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0286538,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0287044,0,0.02565
-0.00292969,0.0683594,0.00708008,0.028755,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0288056,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0288562,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0289069,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0289575,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0290081,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0290588,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0291094,0,0.02565
-0.00292969,0.0683594,0.00708008,0.02916,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0292106,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0292613,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0293119,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0293625,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0294131,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0294637,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0295144,0,0.02565
-0.00292969,0.0683594,0.00708008,0.029565,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0296156,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0296663,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0297169,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0297675,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0298181,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0298687,0,0.02565
-0.00292969,0.0683594,0.00708008,0.0299194,0,0.02565
-0.00292969,0.0683594,0.00708008,0.02997,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0300206,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0300712,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0301219,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0301725,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0302231,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0302738,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0303244,0,0.02565
-0.00634766,0.0285645,0.0144043,0.030375,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0304256,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0304762,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0305269,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0305775,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0306281,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0306788,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0307294,0,0.02565
-0.00634766,0.0285645,0.0144043,0.03078,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0308306,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0308813,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0309319,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0309825,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0310331,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0310837,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0311344,0,0.02565
-0.00634766,0.0285645,0.0144043,0.031185,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0312356,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0312863,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0313369,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0313875,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0314381,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0314888,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0315394,0,0.02565
-0.00634766,0.0285645,0.0144043,0.03159,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0316406,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0316912,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0317419,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0317925,0,0.02565
-0.00634766,0.0285645,0.0144043,0.0318431,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0318937,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0319444,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.031995,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0320456,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0320963,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0321469,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0321975,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0322481,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0322988,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0323494,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0324,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0324506,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0325013,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0325519,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0326025,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0326531,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0327037,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0327544,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.032805,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0328556,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0329062,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0329569,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0330075,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0330581,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0331087,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0331594,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.03321,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0332606,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0333113,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0333619,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0334125,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0334631,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0335138,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0335644,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.033615,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0336656,0,0.02565
-0.0065918,-0.0244141,0.0244141,0.0337163,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0337669,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0338175,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0338681,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0339187,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0339694,0,0.02565
-0.00219727,-0.0415039,0.019043,0.03402,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0340706,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0341212,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0341719,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0342225,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0342731,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0343238,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0343744,0,0.02565
-0.00219727,-0.0415039,0.019043,0.034425,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0344756,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0345263,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0345769,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0346275,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0346781,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0347288,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0347794,0,0.02565
-0.00219727,-0.0415039,0.019043,0.03483,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0348806,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0349312,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0349819,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0350325,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0350831,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0351337,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0351844,0,0.02565
-0.00219727,-0.0415039,0.019043,0.035235,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0352856,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0353362,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0353869,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0354375,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0354881,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0355388,0,0.02565
-0.00219727,-0.0415039,0.019043,0.0355894,0,0.02565
0.00195312,-0.0212402,0.0100098,0.03564,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0356906,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0357413,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0357919,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0358425,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0358931,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0359438,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0359944,0,0.02565
0.00195312,-0.0212402,0.0100098,0.036045,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0360956,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0361462,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0361969,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0362475,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0362981,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0363487,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0363994,0,0.02565
0.00195312,-0.0212402,0.0100098,0.03645,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0365006,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0365512,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0366019,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0366525,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0367031,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0367538,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0368044,0,0.02565
0.00195312,-0.0212402,0.0100098,0.036855,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0369056,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0369563,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0370069,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0370575,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0371081,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0371587,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0372094,0,0.02565
0.00195312,-0.0212402,0.0100098,0.03726,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0373106,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0373612,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0374119,0,0.02565
0.00195312,-0.0212402,0.0100098,0.0374625,0,0.02565
0,0,0,0.0375131,0,0.02565
0,0,0,0.0375637,0,0.02565
0,0,0,0.0376144,0,0.02565
0,0,0,0.037665,0,0.02565
0,0,0,0.0377156,0,0.02565
0,0,0,0.0377663,0,0.02565
0,0,0,0.0378169,0,0.02565
0,0,0,0.0378675,0,0.02565
0,0,0,0.0379181,0,0.02565
0,0,0,0.0379688,0,0.02565
0,0,0,0.0380194,0,0.02565
0,0,0,0.03807,0,0.02565
0,0,0,0.0381206,0,0.02565
0,0,0,0.0381713,0,0.02565
0,0,0,0.0382219,0,0.02565
0,0,0,0.0382725,0,0.02565
0,0,0,0.0383231,0,0.02565
0,0,0,0.0383737,0,0.02565
0,0,0,0.0384244,0,0.02565
0,0,0,0.038475,0,0.02565
0,0,0,0.0385256,0,0.02565
0,0,0,0.0385762,0,0.02565
0,0,0,0.0386269,0,0.02565
0,0,0,0.0386775,0,0.02565
0,0,0,0.0387281,0,0.02565
0,0,0,0.0387787,0,0.02565
0,0,0,0.0388294,0,0.02565
0,0,0,0.03888,0,0.02565
0,0,0,0.0389306,0,0.02565
0,0,0,0.0389813,0,0.02565
0,0,0,0.0390319,0,0.02565
0,0,0,0.0390825,0,0.02565
0,0,0,0.0391331,0,0.02565
0,0,0,0.0391838,0,0.02565
0,0,0,0.0392344,0,0.02565
0,0,0,0.039285,0,0.02565
0,0,0,0.0393356,0,0.02565
0,0,0,0.0393863,0,0.02565
0,0,0,0.0394369,0,0.02565
0,0,0,0.0394875,0,0.02565
0,0,0,0.0395381,0,0.02565
0,0,0,0.0395887,0,0.02565
0,0,0,0.0396394,0,0.02565
0,0,0,0.03969,0,0.02565
0,0,0,0.0397406,0,0.02565
0,0,0,0.0397912,0,0.02565
0,0,0,0.0398419,0,0.02565
0,0,0,0.0398925,0,0.02565
0,0,0,0.0399431,0,0.02565
0,0,0,0.0399938,0,0.02565
0,0,0,0.0400444,0,0.02565
0,0,0,0.040095,0,0.02565
0,0,0,0.0401456,0,0.02565
0,0,0,0.0401963,0,0.02565
0,0,0,0.0402469,0,0.02565
0,0,0,0.0402975,0,0.02565
0,0,0,0.0403481,0,0.02565
0,0,0,0.0403988,0,0.02565
0,0,0,0.0404494,0,0.02565
0,0,0,0.0405,0,0.02565
0,0,0,0.0405506,0,0.02565
0,0,0,0.0406012,0,0.02565
0,0,0,0.0406519,0,0.02565
0,0,0,0.0407025,0,0.02565
0,0,0,0.0407531,0,0.02565
0,0,0,0.0408037,0,0.02565
0,0,0,0.0408544,0,0.02565
0,0,0,0.040905,0,0.02565
0,0,0,0.0409556,0,0.02565
0,0,0,0.0410062,0,0.02565
0,0,0,0.0410569,0,0.02565
0,0,0,0.0411075,0,0.02565
0,0,0,0.0411581,0,0.02565
0,0,0,0.0412088,0,0.02565
0,0,0,0.0412594,0,0.02565
0,0,0,0.04131,0,0.02565
0,0,0,0.0413606,0,0.02565
0,0,0,0.0414113,0,0.02565
0,0,0,0.0414619,0,0.02565
0,0,0,0.0415125,0,0.02565
0,0,0,0.0415631,0,0.02565
0,0,0,0.0416138,0,0.02565
0,0,0,0.0416644,0,0.02565
0,0,0,0.041715,0,0.02565
0,0,0,0.0417656,0,0.02565
0,0,0,0.0418162,0,0.02565
0,0,0,0.0418669,0,0.02565
0,0,0,0.0419175,0,0.02565
0,0,0,0.0419681,0,0.02565
0,0,0,0.0420187,0,0.02565
0,0,0,0.0420694,0,0.02565
0,0,0,0.04212,0,0.02565
0,0,0,0.0421706,0,0.02565
0,0,0,0.0422213,0,0.02565
0,0,0,0.0422719,0,0.02565
0,0,0,0.0423225,0,0.02565
0,0,0,0.0423731,0,0.02565
0,0,0,0.0424238,0,0.02565
0,0,0,0.0424744,0,0.02565
0,0,0,0.042525,0,0.02565
0,0,0,0.0425756,0,0.02565
0,0,0,0.0426263,0,0.02565
0,0,0,0.0426769,0,0.02565
0,0,0,0.0427275,0,0.02565
0,0,0,0.0427781,0,0.02565
0,0,0,0.0428287,0,0.02565
0,0,0,0.0428794,0,0.02565
0,0,0,0.04293,0,0.02565
0,0,0,0.0429806,0,0.02565
0,0,0,0.0430312,0,0.02565
0,0,0,0.0430819,0,0.02565
0,0,0,0.0431325,0,0.02565
0,0,0,0.0431831,0,0.02565
0,0,0,0.0432337,0,0.02565
0,0,0,0.0432844,0,0.02565
0,0,0,0.043335,0,0.02565
0,0,0,0.0433856,0,0.02565
0,0,0,0.0434363,0,0.02565
0,0,0,0.0434869,0,0.02565
0,0,0,0.0435375,0,0.02565
0,0,0,0.0435881,0,0.02565
0,0,0,0.0436388,0,0.02565
0,0,0,0.0436894,0,0.02565
0,0,0,0.04374,0,0.02565
0,0,0,0.0437906,0,0.02565
0,0,0,0.0438413,0,0.02565
0,0,0,0.0438919,0,0.02565
0,0,0,0.0439425,0,0.02565
0,0,0,0.0439931,0,0.02565
0,0,0,0.0440437,0,0.02565
0,0,0,0.0440944,0,0.02565
0,0,0,0.044145,0,0.02565
0,0,0,0.0441956,0,0.02565
0,0,0,0.0442462,0,0.02565
0,0,0,0.0442969,0,0.02565
0,0,0,0.0443475,0,0.02565
0,0,0,0.0443981,0,0.02565
0,0,0,0.0444488,0,0.02565
0,0,0,0.0444994,0,0.02565
0,0,0,0.04455,0,0.02565
0,0,0,0.0446006,0,0.02565
0,0,0,0.0446513,0,0.02565
0,0,0,0.0447019,0,0.02565
0,0,0,0.0447525,0,0.02565
0,0,0,0.0448031,0,0.02565
0,0,0,0.0448538,0,0.02565
0,0,0,0.0449044,0,0.02565
0,0,0,0.044955,0,0.02565
0,0,0,0.0450056,0,0.02565
0,0,0,0.0450562,0,0.02565
0,0,0,0.0451069,0,0.02565
0,0,0,0.0451575,0,0.02565
0,0,0,0.0452081,0,0.02565
0,0,0,0.0452587,0,0.02565
0,0,0,0.0453094,0,0.02565
0,0,0,0.04536,0,0.02565
0,0,0,0.0454106,0,0.02565
0,0,0,0.0454612,0,0.02565
0,0,0,0.0455119,0,0.02565
0,0,0,0.0455625,0,0.02565
0,0,0,0.0456131,0,0.02565
0,0,0,0.0456638,0,0.02565
0,0,0,0.0457144,0,0.02565
0,0,0,0.045765,0,0.02565
0,0,0,0.0458156,0,0.02565
0,0,0,0.0458663,0,0.02565
0,0,0,0.0459169,0,0.02565
0,0,0,0.0459675,0,0.02565
0,0,0,0.0460181,0,0.02565
0,0,0,0.0460688,0,0.02565
0,0,0,0.0461194,0,0.02565
0,0,0,0.04617,0,0.02565
0,0,0,0.0462206,0,0.02565
0,0,0,0.0462712,0,0.02565
0,0,0,0.0463219,0,0.02565
0,0,0,0.0463725,0,0.02565
0,0,0,0.0464231,0,0.02565
0,0,0,0.0464737,0,0.02565
0,0,0,0.0465244,0,0.02565
0,0,0,0.046575,0,0.02565
0,0,0,0.0466256,0,0.02565
0,0,0,0.0466762,0,0.02565
0,0,0,0.0467269,0,0.02565
0,0,0,0.0467775,0,0.02565
0,0,0,0.0468281,0,0.02565
0,0,0,0.0468788,0,0.02565
0,0,0,0.0469294,0,0.02565
0,0,0,0.04698,0,0.02565
0,0,0,0.0470306,0,0.02565
0,0,0,0.0470813,0,0.02565
0,0,0,0.0471319,0,0.02565
0,0,0,0.0471825,0,0.02565
0,0,0,0.0472331,0,0.02565
0,0,0,0.0472838,0,0.02565
0,0,0,0.0473344,0,0.02565
0,0,0,0.047385,0,0.02565
0,0,0,0.0474356,0,0.02565
0,0,0,0.0474862,0,0.02565
0,0,0,0.0475369,0,0.02565
0,0,0,0.0475875,0,0.02565
0,0,0,0.0476381,0,0.02565
0,0,0,0.0476887,0,0.02565
0,0,0,0.0477394,0,0.02565
0,0,0,0.04779,0,0.02565
0,0,0,0.0478406,0,0.02565
0,0,0,0.0478913,0,0.02565
0,0,0,0.0479419,0,0.02565
0,0,0,0.0479925,0,0.02565
0,0,0,0.0480431,0,0.02565
0,0,0,0.0480938,0,0.02565
0,0,0,0.0481444,0,0.02565
0,0,0,0.048195,0,0.02565
0,0,0,0.0482456,0,0.02565
0,0,0,0.0482963,0,0.02565
0,0,0,0.0483469,0,0.02565
0,0,0,0.0483975,0,0.02565
0,0,0,0.0484481,0,0.02565
0,0,0,0.0484987,0,0.02565
0,0,0,0.0485494,0,0.02565
0,0,0,0.0486,0,0.02565
0,0,0,0.0486506,0,0.02565
0,0,0,0.0487012,0,0.02565
0,0,0,0.0487519,0,0.02565
0,0,0,0.0488025,0,0.02565
0,0,0,0.0488531,0,0.02565
0,0,0,0.0489037,0,0.02565
0,0,0,0.0489544,0,0.02565
0,0,0,0.049005,0,0.02565
0,0,0,0.0490556,0,0.02565
0,0,0,0.0491063,0,0.02565
0,0,0,0.0491569,0,0.02565
0,0,0,0.0492075,0,0.02565
0,0,0,0.0492581,0,0.02565
0,0,0,0.0493088,0,0.02565
0,0,0,0.0493594,0,0.02565
0,0,0,0.04941,0,0.02565
0,0,0,0.0494606,0,0.02565
0,0,0,0.0495113,0,0.02565
0,0,0,0.0495619,0,0.02565
0,0,0,0.0496125,0,0.02565
0,0,0,0.0496631,0,0.02565
0,0,0,0.0497137,0,0.02565
0,0,0,0.0497644,0,0.02565
0,0,0,0.049815,0,0.02565
0,0,0,0.0498656,0,0.02565
0,0,0,0.0499162,0,0.02565
0,0,0,0.0499669,0,0.02565
0,0,0,0.0500175,0,0.02565
0,0,0,0.0500681,0,0.02565
0,0,0,0.0501188,0,0.02565
0,0,0,0.0501694,0,0.02565
0,0,0,0.05022,0,0.02565
0,0,0,0.0502706,0,0.02565
0,0,0,0.0503213,0,0.02565
0,0,0,0.0503719,0,0.02565
0,0,0,0.0504225,0,0.02565
0,0,0,0.0504731,0,0.02565
0,0,0,0.0505238,0,0.02565
0,0,0,0.0505744,0,0.02565
0,0,0,0.050625,0,0.02565
