0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 0 0 0 
2 1 1 0 0 0 
3 1 1 0 0 0 
4 1 1 0 0 0 
5 1 1 0 0 0 
6 1 1 0 0 0 
7 1 1 0 0 0 
0 2 2 0 0 0 
1 2 2 0 0 0 
2 2 2 0 0 0 
3 2 2 0 0 0 
4 2 2 0 0 0 
5 2 2 0 0 0 
6 2 2 0 0 0 
7 2 2 0 0 0 
0 3 3 0 0 0 
1 3 3 0 0 0 
2 3 3 0 0 0 
3 3 3 0 0 0 
4 3 3 0 0 0 
5 3 3 0 0 0 
6 3 3 0 0 0 
7 3 3 0 0 0 
0 4 4 0 0 0 
1 4 4 0 0 0 
2 4 4 0 0 0 
3 4 4 0 0 0 
4 4 4 0 0 0 
5 4 4 0 0 0 
6 4 4 0 0 0 
7 4 4 0 0 0 
0 5 5 0 0 0 
1 5 5 0 0 0 
2 5 5 0 0 0 
3 5 5 0 0 0 
4 5 5 0 0 0 
5 5 5 0 0 0 
6 5 5 0 0 0 
7 5 5 0 0 0 
0 6 6 0 0 0 
1 6 6 0 0 0 
2 6 6 0 0 0 
3 6 6 0 0 0 
4 6 6 0 0 0 
5 6 6 0 0 0 
6 6 6 0 0 0 
7 6 6 0 0 0 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 0 0 0 
2 1 1 0 0 0 
3 1 1 0 0 0 
4 1 1 0 0 0 
5 1 1 0 0 0 
6 1 1 0 0 0 
7 1 1 0 0 0 
0 2 2 0 0 0 
1 2 2 -0.0195036 0.00240274 0.00463577 
2 2 2 -0.0496093 0.000330955 0.000243484 
3 2 2 -0.0423082 6.66887e-05 -0.00123119 
4 2 2 -0.0270379 -0.000169898 -0.00134542 
5 2 2 -0.0110458 -0.000267152 -0.00121355 
6 2 2 0.0035697 -0.000280685 -0.00104241 
7 2 2 0.0163088 -0.000258099 -0.000884691 
0 3 3 0 0 0 
1 3 3 -0.0924915 0.00437824 0.0293735 
2 3 3 -0.13028 0.000871087 0.00382635 
3 3 3 -0.104175 7.49169e-05 -0.0071032 
4 3 3 -0.0519846 -0.000443066 -0.00872024 
5 3 3 0.00168467 -0.000684574 -0.00829818 
6 3 3 0.0504502 -0.000728883 -0.00733797 
7 3 3 0.0929888 -0.000681384 -0.00632963 
0 4 4 0 0 0 
1 4 4 -0.0924912 -0.00439125 0.0293719 
2 4 4 -0.130281 -0.000853895 0.00383032 
3 4 4 -0.104207 -2.94758e-05 -0.0070908 
4 4 4 -0.0520365 0.000503803 -0.00870549 
5 4 4 0.0016266 0.000744496 -0.00828408 
6 4 4 0.0503948 0.000778418 -0.00732698 
7 4 4 0.0929397 0.000714653 -0.0063217 
0 5 5 0 0 0 
1 5 5 -0.0194768 -0.00239465 0.00463212 
2 5 5 -0.0496164 -0.000316544 0.000254751 
3 5 5 -0.042338 -5.30474e-05 -0.00122168 
4 5 5 -0.0270763 0.000182899 -0.00133661 
5 5 5 -0.0110861 0.000277621 -0.00120646 
6 5 5 0.0035322 0.000288436 -0.00103746 
7 5 5 0.016278 0.000263013 -0.000881177 
0 6 6 0 0 0 
1 6 6 0 0 0 
2 6 6 0 0 0 
3 6 6 0 0 0 
4 6 6 0 0 0 
5 6 6 0 0 0 
6 6 6 0 0 0 
7 6 6 0 0 0 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 -0.0194732 0.00465972 0.00235781 
2 1 1 -0.0495635 0.000269345 0.000296858 
3 1 1 -0.0422943 -0.00122435 5.71045e-05 
4 1 1 -0.0270306 -0.00134372 -0.000172372 
5 1 1 -0.0110414 -0.00121334 -0.000267033 
6 1 1 0.00357178 -0.00104256 -0.000280152 
7 1 1 0.0163096 -0.000884469 -0.000258006 
0 2 2 -0.00986894 0.0202974 0.020423 
1 2 2 -0.0160306 0.0217973 0.0217856 
2 2 2 0.00351477 -0.00418806 -0.00434167 
3 2 2 0.0610658 -0.0158877 -0.0159536 
4 2 2 0.128618 -0.0171658 -0.0171904 
5 2 2 0.194038 -0.0159744 -0.0159812 
6 2 2 0.253557 -0.0141446 -0.0141443 
7 2 2 0.306266 -0.0122952 -0.0122932 
0 3 3 1.19205 -0.00118693 0.00673147 
1 3 3 0.601526 -0.00484278 -0.00190956 
2 3 3 0.565792 -0.010654 -0.0261822 
3 3 3 0.617757 -0.0142427 -0.0453994 
4 3 3 0.664975 -0.0141419 -0.0468915 
5 3 3 0.707906 -0.0131063 -0.0433554 
6 3 3 0.746683 -0.011764 -0.0385938 
7 3 3 0.781608 -0.010398 -0.0338817 
0 4 4 1.19212 0.00106484 0.00665993 
1 4 4 0.601575 0.00472271 -0.00195767 
2 4 4 0.565676 0.0106055 -0.0261514 
3 4 4 0.617493 0.0142441 -0.045353 
4 4 4 0.664643 0.0141829 -0.046845 
5 4 4 0.707566 0.0131704 -0.0433152 
6 4 4 0.746372 0.0118318 -0.0385642 
7 4 4 0.781349 0.0104574 -0.0338631 
0 5 5 -0.0097902 -0.0203342 0.0203131 
1 5 5 -0.0161201 -0.0217787 0.021864 
2 5 5 0.00314774 0.00424067 -0.00422797 
3 5 5 0.0605957 0.0159029 -0.0158904 
4 5 5 0.128133 0.0171777 -0.0171456 
5 5 5 0.19359 0.0159869 -0.0159524 
6 5 5 0.253175 0.0141541 -0.0141297 
7 5 5 0.30596 0.0123012 -0.0122889 
0 6 6 0 0 0 
1 6 6 -0.0195239 -0.00463995 0.00240513 
2 6 6 -0.0496627 -0.000259233 0.000310411 
3 6 6 -0.0423672 0.00122201 5.57884e-05 
4 6 6 -0.0270986 0.0013407 -0.000175768 
5 6 6 -0.0111005 0.00121024 -0.000271689 
6 6 6 0.00352378 0.00104007 -0.000284826 
7 6 6 0.0162733 0.000881906 -0.000262081 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 -0.0919429 0.0293357 0.00435712 
2 1 1 -0.130003 0.00389926 0.000869286 
3 1 1 -0.104101 -0.00709162 5.46568e-05 
4 1 1 -0.0519443 -0.00871801 -0.000445866 
5 1 1 0.00170933 -0.00829818 -0.000678651 
6 1 1 0.0504642 -0.00733867 -0.000722441 
7 1 1 0.0929919 -0.00632984 -0.000673926 
0 2 2 1.1922 0.00649704 -0.00115295 
1 2 2 0.602265 -0.00207413 -0.00483177 
2 2 2 0.56605 -0.0260973 -0.0106925 
3 2 2 0.617913 -0.0453671 -0.0142873 
4 2 2 0.665078 -0.0468781 -0.0141603 
5 2 2 0.707974 -0.04335 -0.0131042 
6 2 2 0.746723 -0.0385926 -0.011753 
7 2 2 0.781628 -0.0338825 -0.0103841 
0 3 3 3.6154 0.0438719 0.0439182 
1 3 3 3.16496 -0.037081 -0.0369431 
2 3 3 3.09523 -0.0447667 -0.0447467 
3 3 3 2.97387 -0.0478754 -0.047886 
4 3 3 2.83978 -0.0460373 -0.0460454 
5 3 3 2.71149 -0.0423616 -0.0423611 
6 3 3 2.59457 -0.0382732 -0.0382648 
7 3 3 2.49001 -0.0342914 -0.0342784 
0 4 4 3.61533 -0.0441154 0.043945 
1 4 4 3.16465 0.0367807 -0.0367812 
2 4 4 3.0947 0.0445873 -0.0446186 
3 4 4 2.97326 0.0477624 -0.0478048 
4 4 4 2.83918 0.0459802 -0.0459961 
5 4 4 2.71094 0.0423486 -0.0423385 
6 4 4 2.59411 0.038287 -0.038263 
7 4 4 2.48965 0.0343193 -0.034291 
0 5 5 1.18935 -0.00725732 -0.000811636 
1 5 5 0.600275 0.00173189 -0.00465665 
2 5 5 0.565077 0.0260337 -0.0107313 
3 5 5 0.61708 0.0453003 -0.0143234 
4 5 5 0.664358 0.046836 -0.0142095 
5 5 5 0.707382 0.0433275 -0.0131664 
6 5 5 0.746258 0.0385813 -0.0118178 
7 5 5 0.781279 0.033877 -0.0104456 
