0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 0 0 0 
2 1 1 0 0 0 
3 1 1 0 0 0 
4 1 1 0 0 0 
5 1 1 0 0 0 
6 1 1 0 0 0 
7 1 1 0 0 0 
0 2 2 0 0 0 
1 2 2 0 0 0 
2 2 2 0 0 0 
3 2 2 0 0 0 
4 2 2 0 0 0 
5 2 2 0 0 0 
6 2 2 0 0 0 
7 2 2 0 0 0 
0 3 3 0 0 0 
1 3 3 0 0 0 
2 3 3 0 0 0 
3 3 3 0 0 0 
4 3 3 0 0 0 
5 3 3 0 0 0 
6 3 3 0 0 0 
7 3 3 0 0 0 
0 4 4 0 0 0 
1 4 4 0 0 0 
2 4 4 0 0 0 
3 4 4 0 0 0 
4 4 4 0 0 0 
5 4 4 0 0 0 
6 4 4 0 0 0 
7 4 4 0 0 0 
0 5 5 0 0 0 
1 5 5 0 0 0 
2 5 5 0 0 0 
3 5 5 0 0 0 
4 5 5 0 0 0 
5 5 5 0 0 0 
6 5 5 0 0 0 
7 5 5 0 0 0 
0 6 6 0 0 0 
1 6 6 0 0 0 
2 6 6 0 0 0 
3 6 6 0 0 0 
4 6 6 0 0 0 
5 6 6 0 0 0 
6 6 6 0 0 0 
7 6 6 0 0 0 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 0 0 0 
2 1 1 0 0 0 
3 1 1 0 0 0 
4 1 1 0 0 0 
5 1 1 0 0 0 
6 1 1 0 0 0 
7 1 1 0 0 0 
0 2 2 0 0 0 
1 2 2 0 0 0 
2 2 2 0 0 0 
3 2 2 0 0 0 
4 2 2 0 0 0 
5 2 2 0 0 0 
6 2 2 0 0 0 
7 2 2 0 0 0 
0 3 3 0.0987069 -0.000204619 5.24471e-05 
1 3 3 0.0996847 -0.00013713 -4.52991e-05 
2 3 3 0.101487 -2.20766e-05 -0.000107103 
3 3 3 0.103044 8.02578e-05 -9.79423e-05 
4 3 3 0.104082 0.000374888 -0.000144115 
5 3 3 0.103265 -0.000558259 0.000200862 
6 3 3 0.103076 -1.39862e-05 1.85756e-05 
7 3 3 0.101801 0.000106435 0.000708314 
0 4 4 0.120005 -0.000292855 -7.53829e-05 
1 4 4 0.121293 -0.000212627 -0.000154886 
2 4 4 0.12352 -6.81609e-05 -0.000157823 
3 4 4 0.12547 6.79411e-05 -8.48306e-05 
4 4 4 0.126554 0.000102995 -1.29497e-05 
5 4 4 0.126107 -0.000322162 -1.84747e-05 
6 4 4 0.1254 -8.18945e-05 1.17474e-05 
7 4 4 0.123842 -0.000323324 0.000920845 
0 5 5 0 0 0 
1 5 5 0 0 0 
2 5 5 0 0 0 
3 5 5 0 0 0 
4 5 5 0 0 0 
5 5 5 0 0 0 
6 5 5 0 0 0 
7 5 5 0 0 0 
0 6 6 0 0 0 
1 6 6 0 0 0 
2 6 6 0 0 0 
3 6 6 0 0 0 
4 6 6 0 0 0 
5 6 6 0 0 0 
6 6 6 0 0 0 
7 6 6 0 0 0 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0 0 0 
1 1 1 0 0 0 
2 1 1 0 0 0 
3 1 1 0 0 0 
4 1 1 0 0 0 
5 1 1 0 0 0 
6 1 1 0 0 0 
7 1 1 0 0 0 
0 2 2 0.489273 -0.00095179 0.000561178 
1 2 2 0.494441 -0.00130982 -0.000235198 
2 2 2 0.501959 -0.00105449 -0.000661223 
3 2 2 0.507459 -0.000593388 -0.000320085 
4 2 2 0.509501 -0.000545054 0.000622443 
5 2 2 0.507428 0.000977701 -0.000451201 
6 2 2 0.504881 5.11392e-05 0.000373033 
7 2 2 0.503576 -0.00119785 -0.000580775 
0 3 3 1.14394 -0.00169591 -0.00154694 
1 3 3 1.1506 -0.0031158 -0.00451437 
2 3 3 1.16145 -0.0024973 -0.0050078 
3 3 3 1.16983 -0.000559638 -0.00263188 
4 3 3 1.17019 0.00188774 0.00194337 
5 3 3 1.16755 -0.000167384 6.11922e-05 
6 3 3 1.16619 -8.48025e-05 0.00099027 
7 3 3 1.16522 -0.0012459 -0.001375 
0 4 4 1.19916 -0.000129987 -0.0031151 
1 4 4 1.20688 0.000519179 -0.00645707 
2 4 4 1.21827 0.00117173 -0.0062302 
3 4 4 1.22747 0.00142532 -0.00293627 
4 4 4 1.23099 0.00111016 0.000393534 
5 4 4 1.2296 -0.00042519 0.00144453 
6 4 4 1.22628 -0.000930411 0.00104773 
7 4 4 1.2255 -1.9514e-05 -0.00197606 
0 5 5 0.544666 -0.000122936 -0.00117718 
1 5 5 0.551249 0.000686138 -0.00161937 
2 5 5 0.559976 0.00102068 -0.00128948 
3 5 5 0.56644 0.000739967 -0.000518892 
4 5 5 0.568626 0.000139941 3.94608e-05 
5 5 5 0.567582 -0.000390307 9.10362e-05 
6 5 5 0.565595 -0.000508514 -4.66168e-05 
7 5 5 0.564572 0.00098099 -0.00152552 
0 6 6 0 0 0 
1 6 6 0 0 0 
2 6 6 0 0 0 
3 6 6 0 0 0 
4 6 6 0 0 0 
5 6 6 0 0 0 
6 6 6 0 0 0 
7 6 6 0 0 0 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
7 7 7 0 0 0 
0 0 0 0 0 0 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
0 1 1 0.0275287 1.57229e-05 6.61301e-06 
1 1 1 0.0276737 -1.54742e-05 1.1342e-05 
2 1 1 0.0281948 -3.51186e-05 1.10632e-05 
3 1 1 0.0287589 -3.22097e-05 1.05792e-05 
4 1 1 0.0290608 -1.13373e-05 2.80208e-06 
5 1 1 0.0290369 8.06347e-06 -9.82428e-06 
6 1 1 0.0288664 1.11501e-05 -4.02423e-06 
7 1 1 0.0283429 0.000279734 -5.50664e-05 
0 2 2 1.0978 -0.000988775 7.33694e-05 
1 2 2 1.10381 -0.00445164 -0.000814783 
2 2 2 1.11445 -0.00480949 -0.00124809 
3 2 2 1.12272 -0.00237933 -0.000715389 
4 2 2 1.12462 0.000416129 0.000162509 
5 2 2 1.12139 0.00188365 0.000283446 
6 2 2 1.11672 0.00169299 0.00042371 
7 2 2 1.11486 -0.00152301 -0.000193925 
0 3 3 2.36487 0.0040394 -0.00200761 
1 3 3 2.34636 -0.00431024 -0.00696121 
2 3 3 2.32057 -0.00838243 -0.00877584 
3 3 3 2.30089 -0.00548349 -0.00574938 
4 3 3 2.29495 0.00113939 -0.000459986 
5 3 3 2.29829 0.00516755 0.00198161 
6 3 3 2.30286 0.005356 0.0020037 
7 3 3 2.3049 0.00252344 0.000361404 
0 4 4 2.4059 0.00709842 -0.00146352 
1 4 4 2.39092 0.01084 -0.00805035 
2 4 4 2.36429 0.0111111 -0.0104561 
3 4 4 2.34204 0.00726094 -0.00679465 
4 4 4 2.33557 0.00234046 -0.00047974 
5 4 4 2.34177 8.93814e-05 0.00275608 
6 4 4 2.35116 0.000253231 0.00255721 
7 4 4 2.35739 0.00192725 0.00015082 
0 5 5 1.24716 0.00366426 -0.00153945 
1 5 5 1.2559 0.00673773 -0.002717 
2 5 5 1.26783 0.00656604 -0.00241086 
3 5 5 1.27759 0.00350302 -0.00102695 
4 5 5 1.28161 0.000290709 0.000188015 
5 5 5 1.28119 -0.00113376 0.000490868 
6 5 5 1.27944 -0.00102001 0.000206766 
7 5 5 1.27925 0.00185723 -0.000925314 
0 6 6 0.145055 3.42862e-05 -5.61284e-05 
1 6 6 0.14678 0.000148025 -5.29993e-05 
2 6 6 0.14953 0.000177695 -3.77808e-05 
3 6 6 0.151835 0.000114708 -1.90375e-05 
4 6 6 0.152786 2.23271e-05 -1.06604e-05 
5 6 6 0.152587 -3.30496e-05 -1.72604e-05 
6 6 6 0.152002 -4.03128e-05 -2.00009e-05 
7 6 6 0.150283 -0.00103509 0.000236218 
0 7 7 0 0 0 
1 7 7 0 0 0 
2 7 7 0 0 0 
3 7 7 0 0 0 
4 7 7 0 0 0 
5 7 7 0 0 0 
6 7 7 0 0 0 
